"","CellPop","SampleA","SampleB","lowExpression","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Icosl_ENSMUSG00000000732","CD103+","Nb","PBS",FALSE,7751.27357951154,-0.403210553193622,0.095475200504645,-4.22319671561209,2.40861416161647e-05,0.00243850053537363
"Eif1a_ENSMUSG00000057561","CD103+","Nb","PBS",FALSE,558.21073114128,0.401769089474205,0.0821180249362132,4.89258101112743,9.95221295841028e-07,0.000182810731473749
"Ptger4_ENSMUSG00000039942","CD103+","Nb","PBS",FALSE,5331.66980847549,0.391920744613184,0.103224017446524,3.79679801569651,0.000146577124179062,0.00977617069301421
"Cdkn1a_ENSMUSG00000023067","CD103+","Nb","PBS",FALSE,2407.68922035204,0.388954721567436,0.0863315425838546,4.50536049659533,6.62603576900819e-06,0.000963220327483663
"Rasa4_ENSMUSG00000004952","CD103+","Nb","PBS",FALSE,2171.36135356565,-0.387863619673124,0.0824671321721067,-4.70325097353529,2.56051351987331e-06,0.000409865057002577
"Map3k8_ENSMUSG00000024235","CD103+","Nb","PBS",FALSE,1925.63312793877,0.385076522391166,0.0869075764749719,4.43087401593879,9.38519118671193e-06,0.00126700081020611
"Pnp_ENSMUSG00000021871","CD103+","Nb","PBS",FALSE,607.943058208049,0.377912802960185,0.0973028050060672,3.88388395315655,0.00010280098727427,0.00733684753126236
"Ywhaz_ENSMUSG00000022285","CD103+","Nb","PBS",FALSE,3055.73009216916,0.370996662400366,0.0776934771468821,4.77513268841069,1.79588802216393e-06,0.000304892807399195
"Spin1_ENSMUSG00000021395","CD103+","Nb","PBS",FALSE,642.875319157599,0.369812228146126,0.0909883737375401,4.06438990999955,4.81582625856979e-05,0.00411918574254004
"Etv6_ENSMUSG00000030199","CD103+","Nb","PBS",FALSE,3764.13022033314,0.365211499617704,0.082814847557349,4.40997611406333,1.03382021746201e-05,0.00134697157403045
"Sik2_ENSMUSG00000037112","CD103+","Nb","PBS",FALSE,2841.04756512636,-0.361981833752818,0.0883790468836006,-4.09578793296522,4.2073494187796e-05,0.00365452327421902
"Apaf1_ENSMUSG00000019979","CD103+","Nb","PBS",FALSE,1973.2437853708,0.353601363788263,0.0807827270647621,4.37719023157992,1.20219042598319e-05,0.00154207042132785
"Tes_ENSMUSG00000029552","CD103+","Nb","PBS",FALSE,1849.02849182655,0.352908867700797,0.0661601444122366,5.33416108498585,9.59872849470555e-08,2.33812506050382e-05
"Arhgap22_ENSMUSG00000063506","CD103+","Nb","PBS",FALSE,3695.53318739465,-0.343522121770134,0.0801519343965326,-4.28588685172139,1.82011614914989e-05,0.00198003897584704
"Vhl_ENSMUSG00000033933","CD103+","Nb","PBS",FALSE,5545.74126785539,-0.341633254087264,0.088504532215683,-3.86006507841558,0.00011335683142981,0.0077924128599449
"Specc1_ENSMUSG00000042331","CD103+","Nb","PBS",FALSE,1173.42699338388,0.336850059792564,0.0770274459361571,4.37311734406664,1.22484843818098e-05,0.00154207042132785
"Etnk1_ENSMUSG00000030275","CD103+","Nb","PBS",FALSE,2420.41107543983,0.333039103733863,0.0780116556433716,4.26909416275362,1.96268405627102e-05,0.00207627862751696
"Jak2_ENSMUSG00000024789","CD103+","Nb","PBS",FALSE,13278.664350754,0.331953840686887,0.0795034639268242,4.17533808328679,2.97543826834404e-05,0.00289911180841696
"Crebl2_ENSMUSG00000032652","CD103+","Nb","PBS",FALSE,1097.44838063142,-0.325170656940314,0.0770083150389679,-4.22253956310784,2.41564979407829e-05,0.00243850053537363
"Pde7a_ENSMUSG00000069094","CD103+","Nb","PBS",FALSE,665.532296704004,-0.323981715101093,0.0847705631754535,-3.82186578648219,0.000132445772229722,0.00899427198687295
"Lpin2_ENSMUSG00000024052","CD103+","Nb","PBS",FALSE,785.269905074105,0.319578607773985,0.0824502289370495,3.87601844038519,0.000106179640716412,0.00743589296392124
"Rad50_ENSMUSG00000020380","CD103+","Nb","PBS",FALSE,1435.10530858691,-0.313906285955179,0.0617073436689094,-5.08701667081057,3.637398720549e-07,7.6900099365569e-05
"Rab8b_ENSMUSG00000036943","CD103+","Nb","PBS",FALSE,10243.9838290289,0.309460283632052,0.0726535984723085,4.25939375528661,2.04982101375618e-05,0.00214656490272318
"Ric1_ENSMUSG00000038658","CD103+","Nb","PBS",FALSE,5590.15964229911,0.306798579254457,0.0803713108254471,3.81726484368,0.000134939297682626,0.00910840259357723
