"","CellPop","SampleA","SampleB","lowExpression","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Birc5_ENSMUSG00000017716","TN","DBP+FITC","UT",TRUE,20.8242831468903,-2.31100287857637,0.336666145628779,-6.86437560943408,6.67827027318971e-12,9.53302966225924e-10
"Nid1_ENSMUSG00000005397","TN","DBP+FITC","UT",FALSE,40.8233306376418,-2.03749653409184,0.317638327182375,-6.41451726611691,1.41269780137793e-10,1.48120739386953e-08
"Gjb2_ENSMUSG00000046352","TN","DBP+FITC","UT",FALSE,26.066991489843,-2.02070459421763,0.340229474708148,-5.93924026115319,2.86345955688823e-09,1.9497855649432e-07
"Aph1c_ENSMUSG00000053040","TN","DBP+FITC","UT",FALSE,281.818181221628,-1.94404593562136,0.328897599456629,-5.91079393353165,3.40462734055671e-09,2.25352093468804e-07
"Il12b_ENSMUSG00000004296","TN","DBP+FITC","UT",FALSE,613.849200369746,-1.93643970866179,0.160028846115098,-12.1005665895325,1.04884746330478e-33,3.10668618630875e-30
"Ccl9_ENSMUSG00000019122","TN","DBP+FITC","UT",FALSE,807.808473548663,1.88767810702144,0.135898213119783,13.8903821005918,7.24478020175652e-44,4.29180779152056e-40
"Nrxn1_ENSMUSG00000024109","TN","DBP+FITC","UT",FALSE,99.0568194638797,-1.80772897340346,0.181372180774468,-9.9669583597902,2.12641194007128e-23,2.51937286659645e-20
"Ptgs2_ENSMUSG00000032487","TN","DBP+FITC","UT",FALSE,3173.64292902493,-1.74668054377902,0.154361989443959,-11.3154834948092,1.09994243759736e-29,1.62901475008169e-26
"Aire_ENSMUSG00000000731","TN","DBP+FITC","UT",FALSE,143.154036978391,-1.65139448839984,0.197005630223045,-8.38247356956334,5.18268341577507e-17,1.80601273853244e-14
"Plagl1_ENSMUSG00000019817","TN","DBP+FITC","UT",TRUE,28.4500750960031,-1.63002353781307,0.325285334412946,-5.01105757120845,5.41317156392729e-07,1.85899294751914e-05
"Vps37b_ENSMUSG00000066278","TN","DBP+FITC","UT",FALSE,143.738259068544,-1.61848931297331,0.190805775282505,-8.482391639231,2.20611532296214e-17,8.08072231949889e-15
"Gm15832_ENSMUSG00000085894","TN","DBP+FITC","UT",FALSE,42.5695289140538,-1.60976300019017,0.291382997150514,-5.52456051290682,3.30311379697066e-08,1.66533158580887e-06
"Hoxa5_ENSMUSG00000038253","TN","DBP+FITC","UT",TRUE,10.9666630555947,-1.60295824720283,0.361352418437181,-4.43599700850347,9.16471203535715e-06,0.0002112519614687
"Vegfa_ENSMUSG00000023951","TN","DBP+FITC","UT",FALSE,65.8545499670632,-1.60266825446148,0.282540045439726,-5.6723578845866,1.40845350559663e-08,8.05511588605832e-07
"Ccl6_ENSMUSG00000018927","TN","DBP+FITC","UT",FALSE,156.010424013964,1.58855341142051,0.230934210817439,6.87881369242565,6.03530287722083e-12,8.8279343813966e-10
"Slc9a3r2_ENSMUSG00000002504","TN","DBP+FITC","UT",FALSE,68.7600812702206,1.57586757477333,0.223241099536959,7.05903876141965,1.67658305118425e-12,2.83773657006156e-10
"Il1r2_ENSMUSG00000026073","TN","DBP+FITC","UT",FALSE,99.8590752509589,-1.56135279295846,0.286511186291789,-5.4495351932554,5.05016296158895e-08,2.37437820511531e-06
"Smim3_ENSMUSG00000038059","TN","DBP+FITC","UT",FALSE,153.177765949167,-1.53603805993261,0.254125553185063,-6.04440616333461,1.49961300644017e-09,1.11046343126895e-07
"Muc1_ENSMUSG00000042784","TN","DBP+FITC","UT",TRUE,10.8794992478203,-1.51507914982738,0.356390404997823,-4.25117828252597,2.12648805983453e-05,0.000416020776258412
"Nlrp3_ENSMUSG00000032691","TN","DBP+FITC","UT",FALSE,108.41136690033,-1.46303983803135,0.281991495281149,-5.18824100199435,2.12289753120184e-07,8.27698768026657e-06
"Rasgef1b_ENSMUSG00000029333","TN","DBP+FITC","UT",FALSE,1123.6563290086,-1.45973231818672,0.151927909828743,-9.60805897897349,7.39294439765303e-22,6.25654323024237e-19
"Sik1_ENSMUSG00000024042","TN","DBP+FITC","UT",FALSE,691.497729000924,-1.44735068173793,0.193073319315353,-7.49637850983403,6.56051663040967e-14,1.49478848148257e-11
"Foxc1_ENSMUSG00000050295","TN","DBP+FITC","UT",FALSE,22.5631528635015,-1.43889434903662,0.323553932263098,-4.44715457164212,8.70152257490067e-06,0.000201752719114331
"Pygm_ENSMUSG00000032648","TN","DBP+FITC","UT",TRUE,32.5546212884032,-1.42797877003642,0.323814283644612,-4.40986961403973,1.03432877049055e-05,0.000232979605946236
"Arhgap27os2_ENSMUSG00000085360","TN","DBP+FITC","UT",TRUE,10.9642598609196,-1.4229975528004,0.365820650888703,-3.88987759259478,0.000100294799495955,0.00149095706954588
"Dio1_ENSMUSG00000034785","TN","DBP+FITC","UT",FALSE,24.8698127454972,1.41326848866978,0.280391097618333,5.04034721741956,4.64687978608792e-07,1.61882370446313e-05
"Klf10_ENSMUSG00000037465","TN","DBP+FITC","UT",FALSE,79.8996568587504,-1.40771183339708,0.297611328922627,-4.73003443280568,2.24481760010399e-06,6.43985446150898e-05
"D8Ertd82e_ENSMUSG00000050271","TN","DBP+FITC","UT",TRUE,30.5533619260492,-1.40723083460219,0.336694559406452,-4.17954729379337,2.92089972599188e-05,0.000547262732536335
"Atp1b1_ENSMUSG00000026576","TN","DBP+FITC","UT",FALSE,137.601681260788,-1.39550249442153,0.199948407542866,-6.97931287160844,2.96627232811856e-12,4.81430062240393e-10
"Maff_ENSMUSG00000042622","TN","DBP+FITC","UT",FALSE,376.702799389094,-1.38459454309882,0.218576809910369,-6.33459031480327,2.37972742837975e-10,2.32332624209582e-08
"Sgol1_ENSMUSG00000023940","TN","DBP+FITC","UT",TRUE,12.2488476768204,-1.38343458965032,0.362778478323008,-3.81344173459636,0.000137044845775553,0.00191700983795602
"Slc16a1_ENSMUSG00000032902","TN","DBP+FITC","UT",TRUE,51.1158364577117,-1.37604146742703,0.275258863769378,-4.99908140498587,5.76040811849056e-07,1.96683906016934e-05
"Mki67_ENSMUSG00000031004","TN","DBP+FITC","UT",FALSE,1533.14423481195,-1.36964911261998,0.12095677276275,-11.3234594585826,1.00428929642427e-29,1.62901475008169e-26
"Id3_ENSMUSG00000007872","TN","DBP+FITC","UT",FALSE,401.020399200227,-1.36844852151403,0.382559738962749,-3.57708452338545,0.000347447850970309,0.00410787675675143
"Nr4a3_ENSMUSG00000028341","TN","DBP+FITC","UT",FALSE,4471.71122462117,-1.35810110439165,0.280839423501118,-4.83586345343087,1.3256890488204e-06,4.11171828545134e-05
"Serpine1_ENSMUSG00000037411","TN","DBP+FITC","UT",FALSE,111.786318902126,-1.35783482035848,0.215232733882131,-6.30868175052813,2.81422118429563e-10,2.62542461350667e-08
"Trim69_ENSMUSG00000033368","TN","DBP+FITC","UT",FALSE,17.4495128968403,-1.35750252443708,0.360059426769354,-3.77021797934114,0.000163105024411333,0.0022060140744583
"Plek_ENSMUSG00000020120","TN","DBP+FITC","UT",FALSE,3540.18417269531,-1.33989772745834,0.181908998866938,-7.36575835062698,1.76142642369233e-13,3.72667504784049e-11
"Perp_ENSMUSG00000019851","TN","DBP+FITC","UT",FALSE,46.6618362744342,-1.32995399964661,0.239884570572047,-5.54414148636197,2.95399909112839e-08,1.50857677722798e-06
"Fzd7_ENSMUSG00000041075","TN","DBP+FITC","UT",TRUE,36.3606995144733,-1.32915525964218,0.305892076285842,-4.34517714803489,1.39163311084631e-05,0.000294956513368643
"Gm15728_ENSMUSG00000086075","TN","DBP+FITC","UT",TRUE,10.6974422644695,-1.32850003729695,0.380725467533746,-3.48939104573875,0.000484122368459078,0.00533570402000294
"Cd7_ENSMUSG00000025163","TN","DBP+FITC","UT",FALSE,21.7749993558201,-1.31537952013007,0.31939053712842,-4.11840479669937,3.81504119215249e-05,0.0006807320488648
"4933407L21Rik_ENSMUSG00000026224","TN","DBP+FITC","UT",TRUE,20.4444123650048,-1.31258339229793,0.361585454952814,-3.63007796447239,0.000283335624854892,0.00346435550390172
"Pappa2_ENSMUSG00000073530","TN","DBP+FITC","UT",FALSE,44.4353987737999,-1.30300504831269,0.240911871091472,-5.40863778280962,6.35059210821297e-08,2.9163494301592e-06
"Gas2l3_ENSMUSG00000074802","TN","DBP+FITC","UT",FALSE,57.8630390805581,-1.28670537168128,0.259221116992145,-4.9637366994305,6.91496747157141e-07,2.29632776006035e-05
"Dusp10_ENSMUSG00000039384","TN","DBP+FITC","UT",FALSE,189.193846194455,-1.2845723870504,0.203030261497531,-6.326999618557,2.49973973099941e-10,2.40787937665699e-08
"Obscn_ENSMUSG00000061462","TN","DBP+FITC","UT",FALSE,66.0209853748735,1.27973037272685,0.229522655574506,5.57561679270234,2.46654356362328e-08,1.28173719920213e-06
"Nfkbiz_ENSMUSG00000035356","TN","DBP+FITC","UT",FALSE,6166.471237779,-1.27675393715512,0.16494482697515,-7.74049093002156,9.90336679014978e-15,2.66670658476579e-12
"Bcl6_ENSMUSG00000022508","TN","DBP+FITC","UT",FALSE,640.753787211756,-1.27632717136977,0.134617980979694,-9.48110469404744,2.51605134861864e-21,1.8631360236521e-18
"Areg_ENSMUSG00000029378","TN","DBP+FITC","UT",TRUE,22.0733801207452,-1.27468956361493,0.359826920270966,-3.54250749959183,0.000396342152827304,0.00453706456685788
"Emr1_ENSMUSG00000004730","TN","DBP+FITC","UT",FALSE,440.280539169416,1.2736235733403,0.153104694839627,8.31864479841315,8.89747553859051e-17,2.92825806058945e-14
"Pcgf2_ENSMUSG00000018537","TN","DBP+FITC","UT",TRUE,12.3532094668902,-1.27020430166977,0.364598777147705,-3.48384136558743,0.000494272353748731,0.00541232795491216
"Gnal_ENSMUSG00000024524","TN","DBP+FITC","UT",TRUE,22.023009995087,-1.26444539712546,0.31750353802952,-3.98246080964269,6.82053742728093e-05,0.00110245194322544
"Dusp8_ENSMUSG00000037887","TN","DBP+FITC","UT",FALSE,65.4176660075398,-1.2614635407718,0.218704528220033,-5.7678894490135,8.02704308561194e-09,4.82763484661575e-07
"Sgk1_ENSMUSG00000019970","TN","DBP+FITC","UT",FALSE,920.731871071431,-1.25304908894785,0.2894484975378,-4.32909170234755,1.49725582830662e-05,0.000313418499183336
"Mbtd1_ENSMUSG00000059474","TN","DBP+FITC","UT",FALSE,945.525574417396,-1.24691458662283,0.129276990735456,-9.64529402741462,5.14634991951911e-22,4.69030414203557e-19
"Myh10_ENSMUSG00000020900","TN","DBP+FITC","UT",FALSE,118.061281667182,1.24458047902342,0.17320738100299,7.18549331914404,6.69649497709728e-13,1.25936622997855e-10
"Ston2_ENSMUSG00000020961","TN","DBP+FITC","UT",FALSE,159.897458185147,-1.24311664692632,0.160190450349597,-7.76024191338103,8.4767537770156e-15,2.33564136628095e-12
"Cd81_ENSMUSG00000037706","TN","DBP+FITC","UT",FALSE,626.397692703495,1.24205473755074,0.165182999338753,7.51926495173737,5.50850536500311e-14,1.30529543129114e-11
"Lonrf3_ENSMUSG00000016239","TN","DBP+FITC","UT",TRUE,29.4437845885846,-1.23681878766317,0.302621587458562,-4.08701440650704,4.36959995447275e-05,0.000759105868923653
"1600029I14Rik_ENSMUSG00000046242","TN","DBP+FITC","UT",FALSE,27.7885980727995,1.23676651643305,0.293409574500609,4.21515391424448,2.49607898364481e-05,0.000478536307414624
"Fam46c_ENSMUSG00000044468","TN","DBP+FITC","UT",FALSE,964.510815983023,-1.23604401480511,0.31432544176539,-3.93237024614662,8.41123828650014e-05,0.00129255967857917
"Tubb6_ENSMUSG00000001473","TN","DBP+FITC","UT",FALSE,879.518018038811,-1.22893853931396,0.168288346286504,-7.30257659803574,2.82308492150334e-13,5.76688106033993e-11
"Cdh3_ENSMUSG00000061048","TN","DBP+FITC","UT",TRUE,10.6563794513221,1.22569850188464,0.372955480766,3.28644721715101,0.00101459786651443,0.00948024883474993
"Gm27010_ENSMUSG00000098183","TN","DBP+FITC","UT",FALSE,72.5441800751826,-1.21993985731198,0.234035695873091,-5.21262302641862,1.86189009170921e-07,7.42571524617589e-06
"Myo5b_ENSMUSG00000025885","TN","DBP+FITC","UT",FALSE,244.807849654528,-1.21889840354074,0.127645073502134,-9.54912218778552,1.30799839080355e-21,1.03314432894937e-18
"Sspo_ENSMUSG00000029797","TN","DBP+FITC","UT",FALSE,640.747782091949,-1.2174885914354,0.125687470819704,-9.68663450298766,3.43666745419411e-22,3.70160327248108e-19
"Slc2a3_ENSMUSG00000003153","TN","DBP+FITC","UT",FALSE,341.205650962842,-1.21719170428804,0.222733489328426,-5.46478981655632,4.63455610767808e-08,2.22308586088137e-06
"1700016P03Rik_ENSMUSG00000085609","TN","DBP+FITC","UT",TRUE,20.1641249518247,-1.21454019053924,0.366503928004244,-3.3138531342703,0.000920198271076961,0.0088566280387651
"Procr_ENSMUSG00000027611","TN","DBP+FITC","UT",FALSE,209.321827506865,-1.21089582116738,0.166226865420503,-7.28459757755877,3.22631890649438e-13,6.30073390603488e-11
"Nr4a2_ENSMUSG00000026826","TN","DBP+FITC","UT",FALSE,852.511473326441,-1.19907461470708,0.258629143841909,-4.63627028607432,3.54752031493571e-06,9.53084369418556e-05
"Prr7_ENSMUSG00000034686","TN","DBP+FITC","UT",FALSE,43.7615360091831,-1.19514552024899,0.291073712297256,-4.10598920395965,4.02588284134222e-05,0.000712081551097447
"Zfp532_ENSMUSG00000042439","TN","DBP+FITC","UT",FALSE,34.1791160459415,-1.19212748948662,0.272052154384494,-4.38198143361059,1.17604833242689e-05,0.000256608114964895
"Capg_ENSMUSG00000056737","TN","DBP+FITC","UT",FALSE,860.556403166671,1.18328011785117,0.0942880156095979,12.5496343326449,3.99349911488917e-36,1.57716591710689e-32
"Slc25a33_ENSMUSG00000028982","TN","DBP+FITC","UT",TRUE,55.0798473468657,-1.18326765766403,0.302864988116598,-3.90691464544092,9.34821573419871e-05,0.00141334184292642
"Slc22a21_ENSMUSG00000063652","TN","DBP+FITC","UT",FALSE,107.084589968256,-1.18307243262868,0.255958716010798,-4.62212207916674,3.79834364740426e-06,0.000100113790748479
"Spata31d1b_ENSMUSG00000091311","TN","DBP+FITC","UT",FALSE,308.510282934776,-1.18142200506356,0.129630253147818,-9.11378305893135,7.95582981751421e-20,4.96108798304781e-17
"Bcdin3d_ENSMUSG00000037525","TN","DBP+FITC","UT",TRUE,22.2385130081212,1.18034220307651,0.319173836086407,3.69811704351909,0.000217204736950611,0.0027881275443021
"Cacna1c_ENSMUSG00000051331","TN","DBP+FITC","UT",FALSE,47.5756428793282,-1.17834593242053,0.220635520715238,-5.34069006024355,9.2593444489014e-08,4.06313751965125e-06
"Bhlhe40_ENSMUSG00000030103","TN","DBP+FITC","UT",FALSE,5836.86470262692,-1.17544340729264,0.229353933372176,-5.12501961492513,2.97506772404573e-07,1.11546210109158e-05
"Grasp_ENSMUSG00000000531","TN","DBP+FITC","UT",FALSE,491.106602172003,-1.17141349467159,0.329249938166026,-3.55782449405018,0.000373939015423641,0.00433082058136784
"Slc27a3_ENSMUSG00000027932","TN","DBP+FITC","UT",FALSE,214.763444860173,1.16513511837682,0.134603581280507,8.65604842971259,4.88401188841769e-18,2.22560664822972e-15
"Pnma1_ENSMUSG00000054383","TN","DBP+FITC","UT",TRUE,23.738335438942,-1.16300143079703,0.320934599410324,-3.62379572951592,0.000290310917406532,0.00354598324683773
"Clcf1_ENSMUSG00000040663","TN","DBP+FITC","UT",FALSE,31.1697454821629,-1.16109854020406,0.287640346485973,-4.03663308846933,5.42237709947457e-05,0.000917776055351067
"Hk2_ENSMUSG00000000628","TN","DBP+FITC","UT",FALSE,182.531433392895,-1.15595673638295,0.196758902034454,-5.87499078532432,4.22866869669652e-09,2.75281685266266e-07
"Hfe_ENSMUSG00000006611","TN","DBP+FITC","UT",FALSE,66.2664913202428,-1.15422703721705,0.255371694712716,-4.5197923697672,6.19003091285112e-06,0.000152472944398046
"Tiparp_ENSMUSG00000034640","TN","DBP+FITC","UT",FALSE,560.787973825902,-1.15419626951663,0.312974349863416,-3.68783023279807,0.000226174462364396,0.00288451564057412
"AK129341_ENSMUSG00000040729","TN","DBP+FITC","UT",FALSE,52.0917272995039,-1.14757612391367,0.231996958135034,-4.94651366612196,7.55544256449011e-07,2.46326469427964e-05
"Tnfaip2_ENSMUSG00000021281","TN","DBP+FITC","UT",FALSE,2556.03773563716,-1.14633860877464,0.0820217729052377,-13.976028171191,2.18337490076092e-44,2.58686258242154e-40
"Ralgds_ENSMUSG00000026821","TN","DBP+FITC","UT",FALSE,74.2326471571748,-1.14426430020686,0.240611686554903,-4.75564722807329,1.97811635013058e-06,5.80116893968986e-05
"Gm28043_ENSMUSG00000098374","TN","DBP+FITC","UT",FALSE,202.447931576595,-1.13885732942684,0.203526964437458,-5.59560907604847,2.19848574452681e-08,1.17331797752944e-06
"1700023H06Rik_ENSMUSG00000089827","TN","DBP+FITC","UT",FALSE,52.1787741696684,1.13645977504634,0.28314977885037,4.01363469065925,5.97908586664398e-05,0.000986632442172672
"Ahr_ENSMUSG00000019256","TN","DBP+FITC","UT",FALSE,581.379051604336,-1.13595995736992,0.128838058208096,-8.81695962488927,1.17609627209843e-18,6.33381301446465e-16
"Clec7a_ENSMUSG00000079293","TN","DBP+FITC","UT",FALSE,397.48411719851,-1.1339890779865,0.140419987562394,-8.07569561621432,6.70930544184016e-16,1.98729627187305e-13
"Gm11336_ENSMUSG00000080999","TN","DBP+FITC","UT",TRUE,16.5401304290743,1.13313635850149,0.332729297826722,3.40558034986027,0.000660235816099327,0.00677857361277715
"Cd209a_ENSMUSG00000031494","TN","DBP+FITC","UT",FALSE,33.8931334027463,-1.12623426995189,0.330075183832749,-3.412053753555,0.000644753976987453,0.00668332906329602
"Dchs1_ENSMUSG00000036862","TN","DBP+FITC","UT",FALSE,20.958216049251,-1.12275505732016,0.342241716161705,-3.28059089322026,0.00103589880863046,0.00964884362001077
"Cenpa_ENSMUSG00000029177","TN","DBP+FITC","UT",FALSE,61.2481222381768,-1.1206486180265,0.212912943943534,-5.26341234717838,1.41405939619719e-07,5.8375525178203e-06
"Pfkp_ENSMUSG00000021196","TN","DBP+FITC","UT",FALSE,570.996688427675,-1.12022267219647,0.130609798432788,-8.57686548511858,9.74935230042902e-18,3.98311469156838e-15
"Nampt_ENSMUSG00000020572","TN","DBP+FITC","UT",FALSE,2144.93666363678,-1.11928813959596,0.158321775946253,-7.06970429624246,1.55264194544923e-12,2.66604373473659e-10
"Cd24a_ENSMUSG00000047139","TN","DBP+FITC","UT",FALSE,232.05019835904,-1.1109763923541,0.248859327324283,-4.46427467396635,8.03404460601837e-06,0.000189994731521169
"Baiap2_ENSMUSG00000025372","TN","DBP+FITC","UT",FALSE,835.555263133842,-1.10889300998769,0.0965408726382548,-11.4862542639612,1.54674213486207e-30,3.66516016276916e-27
"Spty2d1_ENSMUSG00000049516","TN","DBP+FITC","UT",FALSE,777.405130704397,-1.1067899567074,0.189566509112967,-5.83853108804064,5.26630572630612e-09,3.31889309815292e-07
"Kctd7_ENSMUSG00000034110","TN","DBP+FITC","UT",FALSE,57.8007338528245,1.09944459850781,0.248461262351309,4.42501413742826,9.6435967561041e-06,0.000220149006486168
"5430427O19Rik_ENSMUSG00000025058","TN","DBP+FITC","UT",FALSE,53.9398649349375,-1.09816740341945,0.237600908555731,-4.62189900743527,3.80243128264817e-06,0.000100113790748479
"Taf4b_ENSMUSG00000054321","TN","DBP+FITC","UT",FALSE,157.321912351007,-1.0962973362559,0.208337952531213,-5.26211054172502,1.4241109706486e-07,5.85863429869606e-06
"Slc6a13_ENSMUSG00000030108","TN","DBP+FITC","UT",FALSE,55.0495144504348,-1.08735862362424,0.222639129665297,-4.88395110625393,1.03980869115369e-06,3.302856132115e-05
"Rimkla_ENSMUSG00000048899","TN","DBP+FITC","UT",TRUE,15.690189030407,-1.08395127162818,0.325650640360241,-3.32857098155587,0.000872927576129248,0.00847047168057275
"Abcg3_ENSMUSG00000029299","TN","DBP+FITC","UT",FALSE,561.213578190863,1.07897133762581,0.176434246209214,6.11543031360464,9.62967570525473e-10,7.5060787997275e-08
"Errfi1_ENSMUSG00000028967","TN","DBP+FITC","UT",FALSE,300.574952074592,-1.07821974089003,0.213708722722935,-5.04527717517597,4.52864385623739e-07,1.59688608359228e-05
"Epcam_ENSMUSG00000045394","TN","DBP+FITC","UT",FALSE,39.5283813437297,-1.07315623487671,0.298218634554988,-3.59855525620696,0.000319989868678961,0.00383340744601449
"Ptchd1_ENSMUSG00000041552","TN","DBP+FITC","UT",FALSE,143.861297942058,-1.06599640965426,0.195254040260073,-5.45953573218961,4.77381256082682e-08,2.28065045244662e-06
"Cxcl1_ENSMUSG00000029380","TN","DBP+FITC","UT",FALSE,2515.38605157797,-1.06460768384805,0.308432470538385,-3.45167187485064,0.000557124795727532,0.00595204200160487
"Gas6_ENSMUSG00000031451","TN","DBP+FITC","UT",FALSE,26.7186828513384,-1.06335286752704,0.311144415344875,-3.41755408448649,0.000631865383142528,0.0065842929282961
"Slc35d1_ENSMUSG00000028521","TN","DBP+FITC","UT",FALSE,78.7086628086835,-1.06305672557243,0.222210102912578,-4.78401617045583,1.71826851542279e-06,5.14092054816394e-05
"Mir674_ENSMUSG00000076376","TN","DBP+FITC","UT",FALSE,48.3202799587159,-1.06121264919689,0.311489587198057,-3.40689606590967,0.000657061423304449,0.00676213346023433
"Hist1h2bb_ENSMUSG00000075031","TN","DBP+FITC","UT",FALSE,429.601484839647,1.06065155426448,0.192789607547423,5.50160129354266,3.76357285199982e-08,1.83879351836768e-06
"Siah2_ENSMUSG00000036432","TN","DBP+FITC","UT",FALSE,268.907086290762,-1.05414656712832,0.31525239012877,-3.3438178428964,0.000826339756040098,0.00810469654765155
"Dab2_ENSMUSG00000022150","TN","DBP+FITC","UT",TRUE,30.8310193830247,-1.05400309951765,0.289450037012953,-3.64139908356786,0.000271160416323278,0.00333614601515908
"Nrep_ENSMUSG00000042834","TN","DBP+FITC","UT",FALSE,177.846244580414,1.05361672877471,0.162785655746553,6.47241751088391,9.64471770722152e-11,1.05806125365889e-08
"Ttn_ENSMUSG00000051747","TN","DBP+FITC","UT",FALSE,1146.23349464289,-1.05281422474165,0.0971263676542369,-10.8396334607055,2.23364168941835e-27,2.94046519291429e-24
"Fosb_ENSMUSG00000003545","TN","DBP+FITC","UT",FALSE,2081.6416150062,-1.04878072694304,0.312046573432816,-3.36097498333479,0.000776678598748519,0.00772635435598023
"Colq_ENSMUSG00000057606","TN","DBP+FITC","UT",FALSE,44.1154933745812,-1.04725705801346,0.301976199909735,-3.46801191062904,0.000524324048884766,0.00565773345281121
"Scin_ENSMUSG00000002565","TN","DBP+FITC","UT",FALSE,332.384150118041,-1.04389388799776,0.183873692052266,-5.67723352017662,1.36890540612557e-08,7.87319963678434e-07
"Aldh1a3_ENSMUSG00000015134","TN","DBP+FITC","UT",TRUE,30.8239955898433,-1.04378441175564,0.306341348298467,-3.40725931237556,0.000656187531680425,0.00676213346023433
"Emr4_ENSMUSG00000032915","TN","DBP+FITC","UT",FALSE,1533.50792226085,-1.04207094652395,0.153888973659751,-6.77157642774309,1.27386635731322e-11,1.69581669679181e-09
"Hist4h4_ENSMUSG00000096010","TN","DBP+FITC","UT",FALSE,162.898641942111,1.04069762860932,0.237109004496558,4.38911053090954,1.13815214306443e-05,0.000249719010944952
"Gm13033_ENSMUSG00000083816","TN","DBP+FITC","UT",TRUE,34.6952121748662,-1.03847718916718,0.308803972752636,-3.36290100127386,0.000771280177150404,0.00768555722361479
"Axin2_ENSMUSG00000000142","TN","DBP+FITC","UT",FALSE,38.8456391234131,-1.03661934649254,0.259971665375803,-3.98743203415667,6.67923299850151e-05,0.0010855357004972
"Dpm1_ENSMUSG00000078919","TN","DBP+FITC","UT",FALSE,169.345823924565,-1.03651399126205,0.175823686318924,-5.89518973787144,3.74251090663322e-09,2.46340384565502e-07
"Fosl2_ENSMUSG00000029135","TN","DBP+FITC","UT",FALSE,971.998315469018,-1.0328187419945,0.251737042432556,-4.10276823789733,4.08236133676035e-05,0.000720831849745703
"Mybpc3_ENSMUSG00000002100","TN","DBP+FITC","UT",FALSE,115.869147253534,-1.0259980832441,0.247175888223184,-4.15088255824409,3.31195687238309e-05,0.000603693308061459
"Mcts2_ENSMUSG00000042814","TN","DBP+FITC","UT",FALSE,65.8033087952388,-1.02269104288216,0.25365229913537,-4.03186190847953,5.53367003823879e-05,0.000928653294802453
"Tmem140_ENSMUSG00000057137","TN","DBP+FITC","UT",FALSE,277.300515375598,1.01996325535961,0.160223582634765,6.36587472697232,1.94179873711921e-10,1.96636166131525e-08
"Hspa2_ENSMUSG00000059970","TN","DBP+FITC","UT",FALSE,210.18841507069,-1.01557190958265,0.227875645976323,-4.45669349715489,8.32334736739721e-06,0.000195664721446274
"Hopx_ENSMUSG00000059325","TN","DBP+FITC","UT",FALSE,36.4710583594844,1.0152730942961,0.292622364875604,3.46956766181459,0.000521296745488726,0.00563019493213348
"Pla2g4f_ENSMUSG00000046971","TN","DBP+FITC","UT",FALSE,1096.64384728812,-1.01478268402813,0.119004870660093,-8.52723656098581,1.49885159040372e-17,5.91946454770108e-15
"Plat_ENSMUSG00000031538","TN","DBP+FITC","UT",FALSE,420.41324600441,-1.0092928507221,0.221023518324927,-4.56645002473598,4.96053230565133e-06,0.000125314257478373
"Slc41a1_ENSMUSG00000013275","TN","DBP+FITC","UT",FALSE,1470.1703556852,-1.00634276140538,0.148091609379529,-6.79540701611473,1.08007160853069e-11,1.4541691383945e-09
"Camk1d_ENSMUSG00000039145","TN","DBP+FITC","UT",FALSE,168.415068001353,1.00627429394341,0.169630547056444,5.9321526187649,2.98988500364801e-09,2.00343656963908e-07
"D10Bwg1379e_ENSMUSG00000019852","TN","DBP+FITC","UT",FALSE,103.281913905011,-1.00432286776414,0.254476142967769,-3.94662877254998,7.9259301681622e-05,0.00123398713051755
"Dkkl1_ENSMUSG00000030792","TN","DBP+FITC","UT",FALSE,224.655049107795,-1.00006473052039,0.161484075908808,-6.19296190594752,5.90440031896573e-10,4.85800937354903e-08
"Slc1a4_ENSMUSG00000020142","TN","DBP+FITC","UT",FALSE,22.904705032086,-0.999244648211516,0.297733449287979,-3.35617194037546,0.000790294191001443,0.00780934576729366
"Zfp85_ENSMUSG00000058331","TN","DBP+FITC","UT",FALSE,60.3052940398651,0.991658084303113,0.291094345542316,3.40665526310938,0.000657641338617149,0.00676213346023433
"Myh15_ENSMUSG00000092009","TN","DBP+FITC","UT",FALSE,67.9484486031965,-0.987641778564874,0.279157777861908,-3.5379339459187,0.000403270928361097,0.0045948968716157
"Dkk2_ENSMUSG00000028031","TN","DBP+FITC","UT",FALSE,255.14285464629,0.983710822579119,0.221949069924787,4.43214663126309,9.32995310052974e-06,0.00021405155363559
"Gla_ENSMUSG00000031266","TN","DBP+FITC","UT",FALSE,315.996187434678,-0.98114574990007,0.212755703426792,-4.6116072758429,3.9956735912988e-06,0.000104274759272485
"Dnajc25_ENSMUSG00000070972","TN","DBP+FITC","UT",TRUE,25.3863882611779,-0.979291593248404,0.296429706444081,-3.30362164101505,0.000954445522232963,0.00909659588306757
"Hist1h4n_ENSMUSG00000069305","TN","DBP+FITC","UT",FALSE,119.173478421964,0.979210605209723,0.242350923011591,4.04046575536619,5.33451542957301e-05,0.00090809394841352
"Exoc3l4_ENSMUSG00000021280","TN","DBP+FITC","UT",FALSE,216.352981586321,-0.978145774834865,0.207110566527031,-4.72281927106409,2.32597534329112e-06,6.60867047177774e-05
"Fam84b_ENSMUSG00000072568","TN","DBP+FITC","UT",FALSE,189.228002079993,-0.977945755433859,0.151474955615287,-6.45615475813458,1.07396785294738e-10,1.15676101106551e-08
