"","CellPop","SampleA","SampleB","lowExpression","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tgtp1_ENSMUSG00000078922","TN","Nb","PBS",FALSE,335.115457515582,3.29141024676689,0.184862919648752,17.8045995001092,6.5096240822698e-71,2.43134459472777e-67
"Dll4_ENSMUSG00000027314","TN","Nb","PBS",FALSE,209.680388955904,2.7722792698942,0.313183043977017,8.85194560564284,8.600661893679e-19,1.35732981012216e-16
"Gm12185_ENSMUSG00000048852","TN","Nb","PBS",TRUE,25.6652652820364,2.7618658207002,0.339088986214916,8.14495879541696,3.79411088437733e-16,4.2513012459448e-14
"Gm10718_ENSMUSG00000095186","TN","Nb","PBS",FALSE,30.5470371450343,2.74848413601244,0.348615512351852,7.88399838398022,3.17068387718027e-15,3.08934894293956e-13
"Tgtp2_ENSMUSG00000078921","TN","Nb","PBS",FALSE,128.527966340315,2.71665070546858,0.176323921777337,15.4071590405026,1.46512751234474e-53,2.7361256293038e-50
"Gm12250_ENSMUSG00000082292","TN","Nb","PBS",FALSE,48.0498670581428,2.57305299126118,0.29191423326239,8.81441429732672,1.20312369685575e-18,1.87236125323175e-16
"Vdr_ENSMUSG00000022479","TN","Nb","PBS",FALSE,99.6627981640314,2.53521561780176,0.256182831065804,9.89611835912048,4.32746217214369e-23,1.21223034097175e-20
"Gm10800_ENSMUSG00000075014","TN","Nb","PBS",FALSE,1040.66865796159,2.51517235232935,0.367255079930816,6.84857062509024,7.45915079571193e-12,4.2426286632463e-10
"Gm4070_ENSMUSG00000078606","TN","Nb","PBS",FALSE,52.6326736938703,2.51252908730937,0.293132888356862,8.5712971389638,1.02325843252307e-17,1.44848048730365e-15
"Gm10801_ENSMUSG00000075015","TN","Nb","PBS",FALSE,76.3345119974098,2.45988384091482,0.294239591910972,8.36013884106769,6.2644487882442e-17,7.97649416730412e-15
"AA467197_ENSMUSG00000033213","TN","Nb","PBS",FALSE,70.9073795690854,2.4508738060396,0.217108821671415,11.2886882585954,1.49247376351498e-29,7.27094283486319e-27
"Ifi47_ENSMUSG00000078920","TN","Nb","PBS",FALSE,272.756865759073,2.40335245014902,0.121427992443979,19.7924086676951,3.46099531842756e-87,1.93902262714904e-83
"Ndrg2_ENSMUSG00000004558","TN","Nb","PBS",FALSE,40.9997743601305,2.39660307535285,0.279647818992146,8.57007604775975,1.03416723770006e-17,1.44848048730365e-15
"Gm11168_ENSMUSG00000096385","TN","Nb","PBS",FALSE,510.534153235188,2.37248026854949,0.354765735721461,6.68745605807944,2.27083364279123e-11,1.20022127205074e-09
"Gvin1_ENSMUSG00000045868","TN","Nb","PBS",FALSE,51.0511467772185,2.31470564021873,0.298862583168651,7.74504996804006,9.5544265687742e-15,8.77519259861598e-13
"Gm10722_ENSMUSG00000091028","TN","Nb","PBS",FALSE,27.4747313287745,2.27455374192402,0.342772936798616,6.63574482620358,3.22867976782186e-11,1.67487762955759e-09
"S1pr3_ENSMUSG00000067586","TN","Nb","PBS",FALSE,140.445790700318,2.24241725325487,0.170472943179064,13.1540947873437,1.61202509741635e-39,1.64206738332274e-36
"Trim43b_ENSMUSG00000079162","TN","Nb","PBS",FALSE,520.727303291652,2.09800800691285,0.234271571539104,8.95545282395755,3.38344036578257e-19,5.92366395290526e-17
"Oasl2_ENSMUSG00000029561","TN","Nb","PBS",FALSE,139.230838855816,2.09422793284619,0.232867017265724,8.9932355274533,2.40057087373713e-19,4.26958676828961e-17
"Isg15_ENSMUSG00000035692","TN","Nb","PBS",FALSE,88.3897532490081,2.07108218654346,0.300889169365653,6.88320616827053,5.85202357445187e-12,3.37999609029553e-10
"Sptb_ENSMUSG00000021061","TN","Nb","PBS",FALSE,243.42169422624,2.02998871244048,0.176249572108544,11.5176944156795,1.07447636110638e-30,5.73309886961763e-28
"Ccl17_ENSMUSG00000031780","TN","Nb","PBS",FALSE,1154.85216145952,2.01082386579508,0.133657806876936,15.0445672630745,3.74776249534785e-51,5.24920984504659e-48
"Ctnnal1_ENSMUSG00000038816","TN","Nb","PBS",FALSE,57.6741361332215,1.90615684992059,0.258161313857818,7.38358827446316,1.54079427591557e-13,1.12107791309311e-11
"Pla1a_ENSMUSG00000002847","TN","Nb","PBS",FALSE,122.344809627312,1.89502852215405,0.212010300642502,8.93837948633216,3.94918851178753e-19,6.80779342685835e-17
"Mylk_ENSMUSG00000022836","TN","Nb","PBS",FALSE,184.567654079642,1.86060204336815,0.144862135636235,12.8439501129565,9.30051198002792e-38,6.94748244908085e-35
"Sphk1_ENSMUSG00000061878","TN","Nb","PBS",FALSE,90.1431713200819,1.84358171069882,0.233077710466148,7.90972979360279,2.57948149424719e-15,2.60388199486844e-13
"Gm14207_ENSMUSG00000074912","TN","Nb","PBS",FALSE,20.7733833080614,1.81159604213124,0.355627421390129,5.09408423863887,3.50430938594014e-07,7.50779859836697e-06
"Ramp3_ENSMUSG00000041046","TN","Nb","PBS",FALSE,173.088718051193,1.80460236081607,0.346075577231526,5.21447475505846,1.84338804010451e-07,4.32116380530776e-06
"Pdcd1lg2_ENSMUSG00000016498","TN","Nb","PBS",FALSE,313.409914174608,1.79532320567899,0.137033979769175,13.101299463849,3.23668136769842e-39,2.78977036346621e-36
"Gbp7_ENSMUSG00000040253","TN","Nb","PBS",FALSE,79.31015035158,1.78192292750273,0.238972516961622,7.45660191455781,8.87824277156089e-14,6.72166961184728e-12
"Cd70_ENSMUSG00000019489","TN","Nb","PBS",FALSE,66.7223252572939,1.77664005835693,0.248502139451801,7.14939542281695,8.71609201172201e-13,5.77892372729853e-11
"Fam115c_ENSMUSG00000029851","TN","Nb","PBS",FALSE,86.533501299519,1.74441921979916,0.195299282235589,8.93203088014874,4.18258700523693e-19,7.10089202934543e-17
"Ifi44_ENSMUSG00000028037","TN","Nb","PBS",FALSE,21.1177649238461,1.7153028742869,0.337509741115756,5.08223220051773,3.73025013251176e-07,7.90121979863786e-06
"Htr7_ENSMUSG00000024798","TN","Nb","PBS",FALSE,256.126420976905,1.70900134281173,0.158242558250451,10.7998844413707,3.44637038142768e-27,1.37916357585347e-24
"Gbp6_ENSMUSG00000079362","TN","Nb","PBS",FALSE,88.7834036176515,1.70172262582089,0.218541533196209,7.7867241111238,6.87688873538045e-15,6.47525531764184e-13
"Spred2_ENSMUSG00000045671","TN","Nb","PBS",FALSE,64.3542685111197,1.6946355280238,0.206355756535096,8.21220380026366,2.17165268222853e-16,2.61649121552373e-14
"Slfn10-ps_ENSMUSG00000072621","TN","Nb","PBS",FALSE,97.8713591717478,1.69418479364803,0.233632068418953,7.25150791632758,4.12156931316914e-13,2.88638650962876e-11
"Iigp1_ENSMUSG00000054072","TN","Nb","PBS",FALSE,39.4705942625051,1.64825999578669,0.282507934261735,5.8343847938077,5.39893959964373e-09,1.85000361510728e-07
"Glipr2_ENSMUSG00000028480","TN","Nb","PBS",FALSE,4400.15293464958,1.64409578478042,0.0677180192312587,24.2785569253848,3.30297854747268e-130,3.70098746244314e-126
"Pkib_ENSMUSG00000019876","TN","Nb","PBS",FALSE,318.010740261188,1.63763071041127,0.169874898429733,9.64021597981211,5.4074083747733e-22,1.40907001951941e-19
"Amy1_ENSMUSG00000074264","TN","Nb","PBS",FALSE,31.7704479125264,-1.62105124685965,0.473675839375576,-3.4222797789235,0.000620983791842559,0.00446033550486915
"Cd86_ENSMUSG00000022901","TN","Nb","PBS",FALSE,2506.89456793747,1.61096310012706,0.10157955370131,15.8591275648249,1.21570955497954e-56,2.72440511270914e-53
"Col4a1_ENSMUSG00000031502","TN","Nb","PBS",FALSE,41.1946711523939,1.59510866790235,0.299001026331822,5.33479328640213,9.56534641610127e-08,2.38177125760922e-06
"Slco3a1_ENSMUSG00000025790","TN","Nb","PBS",FALSE,31.1860273524864,1.584924772469,0.309206824609344,5.12577552087156,2.96315488815117e-07,6.48479502377614e-06
"Oaf_ENSMUSG00000032014","TN","Nb","PBS",FALSE,139.829716903069,1.57067866864359,0.22992202143624,6.83135377304064,8.41170061271803e-12,4.73633695304048e-10
"Plek2_ENSMUSG00000021118","TN","Nb","PBS",FALSE,24.2644248623993,1.56883565078091,0.436055025029036,3.5977928489104,0.000320929057815448,0.00260391751833606
"Cd302_ENSMUSG00000060703","TN","Nb","PBS",FALSE,105.933215235699,1.56534729770963,0.166667226243156,9.39205225282801,5.88423744997864e-21,1.31865761254021e-18
"Thy1_ENSMUSG00000032011","TN","Nb","PBS",FALSE,24.9676843285351,1.55622366348692,0.328502447411241,4.73732745600745,2.16555097496664e-06,3.75038619389509e-05
"Bpifa2_ENSMUSG00000042459","TN","Nb","PBS",FALSE,93.0399699246008,-1.5421435530836,0.456923772976919,-3.37505650676989,0.000738005358410593,0.00517157601062582
"Pltp_ENSMUSG00000017754","TN","Nb","PBS",FALSE,89.4606830298705,1.53453141157415,0.266037282924507,5.76810661537844,8.01670864219473e-09,2.63422933536047e-07
"Plat_ENSMUSG00000031538","TN","Nb","PBS",FALSE,1020.42684754638,1.5335983255139,0.261954917993098,5.85443608871016,4.78631221186652e-09,1.66554746378771e-07
"Rhoc_ENSMUSG00000002233","TN","Nb","PBS",FALSE,460.286846928826,1.53274579441617,0.161736923242122,9.47678343133581,2.62242119220015e-21,6.12171447054222e-19
"Oas3_ENSMUSG00000032661","TN","Nb","PBS",FALSE,130.577131582878,1.53176187919532,0.177157601781685,8.64632318224166,5.31853481927471e-18,7.64027982691963e-16
"Rcn1_ENSMUSG00000005973","TN","Nb","PBS",FALSE,43.1923821938742,1.52260668619987,0.269009232381943,5.66005364469444,1.51325684407431e-08,4.7231317375634e-07
"Ifitm3_ENSMUSG00000025492","TN","Nb","PBS",FALSE,81.8487320409559,1.51376543443098,0.277391877058811,5.45713685087483,4.83873421804446e-08,1.32887296355853e-06
"Ccnd2_ENSMUSG00000000184","TN","Nb","PBS",FALSE,227.975847493647,1.50650630821067,0.307090202332113,4.90574527213803,9.30732519226962e-07,1.78882639415748e-05
"Ifit1_ENSMUSG00000034459","TN","Nb","PBS",FALSE,149.737997741212,1.50373481987469,0.166028338862788,9.05709730142772,1.33968081758554e-19,2.501853926841e-17
"Il18r1_ENSMUSG00000026070","TN","Nb","PBS",FALSE,85.276282699254,-1.49276798029133,0.212832978858194,-7.01380015587682,2.31930615626744e-12,1.44376808227648e-10
"Cd200_ENSMUSG00000022661","TN","Nb","PBS",FALSE,751.697968407198,1.4925062142113,0.131826067137957,11.3217836700641,1.02367615600782e-29,5.21376878548528e-27
"Ifi204_ENSMUSG00000073489","TN","Nb","PBS",FALSE,60.4608908453548,1.47446029206349,0.304214806153831,4.84677360285319,1.25485488397873e-06,2.30880935549781e-05
"Ccin_ENSMUSG00000070999","TN","Nb","PBS",FALSE,77.5426387114489,1.46762960175117,0.222282235187423,6.6025501341288,4.04144534692697e-11,2.03069036378102e-09
"Olfr111_ENSMUSG00000090675","TN","Nb","PBS",FALSE,43.354684016541,-1.46227278320766,0.260899436251582,-5.60473722832273,2.08571145013799e-08,6.26552192997216e-07
"Susd2_ENSMUSG00000006342","TN","Nb","PBS",FALSE,51.1522398647416,1.4606113288793,0.299534233599576,4.87627511328765,1.08107807431157e-06,2.03930636745138e-05
"Ifit3_ENSMUSG00000074896","TN","Nb","PBS",FALSE,35.575031658212,1.44738136657727,0.302164075617839,4.79005111252154,1.66738834975919e-06,2.96849972873108e-05
"Gm13546_ENSMUSG00000086862","TN","Nb","PBS",FALSE,247.370375607424,1.4392723739402,0.193522992057662,7.43721641876719,1.02829013643997e-13,7.68132731920659e-12
"Gm15698_ENSMUSG00000057534","TN","Nb","PBS",FALSE,174.732366158181,1.4359132642229,0.207159318570643,6.93144423398573,4.16565666576544e-12,2.46963930898951e-10
"Col4a2_ENSMUSG00000031503","TN","Nb","PBS",FALSE,24.404197281057,1.4302749271744,0.375709882243992,3.8068600129223,0.000140742356616519,0.0013054785644769
"Oas1a_ENSMUSG00000052776","TN","Nb","PBS",FALSE,143.085058104817,1.41675956651167,0.174871309595313,8.1017267486035,5.41845390423926e-16,5.8378630766347e-14
"Xcr1_ENSMUSG00000060509","TN","Nb","PBS",FALSE,59.714118418896,-1.41346781697211,0.323822048326163,-4.36495236898885,1.27150461110861e-05,0.000176108889585562
"Cd81_ENSMUSG00000037706","TN","Nb","PBS",FALSE,1410.43803175664,1.40880693492737,0.107462951375279,13.1096988952739,2.89746477686282e-39,2.70550773539566e-36
"Olfr920_ENSMUSG00000061039","TN","Nb","PBS",FALSE,101.093883208604,1.40845019463999,0.356687415287919,3.94869606908638,7.85780415346021e-05,0.000809252716355897
"Ly6a_ENSMUSG00000075602","TN","Nb","PBS",FALSE,80.2586947090339,1.39665819756173,0.218493541365329,6.39221731147865,1.63497308356505e-10,7.44567392089564e-09
"Etv5_ENSMUSG00000013089","TN","Nb","PBS",FALSE,48.8229904966861,1.38891753339716,0.233191060872716,5.9561354033004,2.58272371986407e-09,9.39591535099901e-08
"Slfn5_ENSMUSG00000054404","TN","Nb","PBS",FALSE,994.958464730641,1.38787961691907,0.0906534879991592,15.3097210879734,6.58456864225132e-53,1.0540013090918e-49
"Abtb2_ENSMUSG00000032724","TN","Nb","PBS",FALSE,576.142008060474,1.38746959224657,0.175009607364247,7.92796243099286,2.22770676735505e-15,2.26922312074667e-13
"Cxcl3_ENSMUSG00000029379","TN","Nb","PBS",FALSE,20.2834582873169,1.38687316386971,0.421398863669494,3.29111747429259,0.0009979023147747,0.00662018675965098
"St18_ENSMUSG00000033740","TN","Nb","PBS",FALSE,132.642244568391,-1.38169369635124,0.181235542827834,-7.62374573327371,2.46418527416776e-14,2.12393815361921e-12
"Mdk_ENSMUSG00000027239","TN","Nb","PBS",FALSE,45.0984431394167,1.37061078395327,0.264576949352651,5.18038622528074,2.2142695090432e-07,5.05313438876356e-06
"Vwce_ENSMUSG00000043789","TN","Nb","PBS",FALSE,45.5741612090434,-1.36792424285253,0.272724564272081,-5.0157720354366,5.28209286054919e-07,1.08797519305981e-05
"Epha2_ENSMUSG00000006445","TN","Nb","PBS",FALSE,24.7385960639221,1.36098038553973,0.316692055786724,4.29748824029952,1.72744422183695e-05,0.00023042872030575
"Slco4a1_ENSMUSG00000038963","TN","Nb","PBS",FALSE,21.7159579700154,1.35382803547876,0.345403803345821,3.91955161571655,8.87138610826878e-05,0.000893919796251364
"Cdh1_ENSMUSG00000000303","TN","Nb","PBS",FALSE,46.4429818859955,1.35303919043634,0.298448587666758,4.53357545101577,5.79935368637574e-06,8.80511626772902e-05
"Plscr1_ENSMUSG00000032369","TN","Nb","PBS",FALSE,1167.99099345502,1.35295976367834,0.122080160499166,11.0825523012609,1.52463359590259e-28,6.83340777683542e-26
"Tnfrsf14_ENSMUSG00000042333","TN","Nb","PBS",FALSE,290.588877924205,1.34688830244841,0.134033597587635,10.0488857024656,9.29120474486302e-24,2.73968287279448e-21
"Zbp1_ENSMUSG00000027514","TN","Nb","PBS",FALSE,274.551650620208,1.33906472373617,0.115944675637413,11.5491696050257,7.45371154696431e-31,4.17594189418675e-28
"Igtp_ENSMUSG00000078853","TN","Nb","PBS",FALSE,140.302974598407,1.33872171827517,0.163742740575511,8.17576225712318,2.94001199655929e-16,3.4042652344899e-14
"Plekhh1_ENSMUSG00000060716","TN","Nb","PBS",FALSE,35.2148141796196,1.33071303704213,0.373478452510942,3.56302492980675,0.000366605848729442,0.0029010017902637
"Rec8_ENSMUSG00000002324","TN","Nb","PBS",FALSE,35.2679307140113,-1.3253148883348,0.317584850692054,-4.17310487401016,3.00476544852575e-05,0.000364123437257968
"Cxcl9_ENSMUSG00000029417","TN","Nb","PBS",FALSE,129.797859916345,1.3233376418671,0.33497031666191,3.95061166928043,7.79517164221915e-05,0.0008060889590478
"Cish_ENSMUSG00000032578","TN","Nb","PBS",FALSE,37.2989564770914,1.32147062863733,0.245182447116813,5.38974402195983,7.05581126980516e-08,1.81331113023318e-06
"Txn1_ENSMUSG00000028367","TN","Nb","PBS",FALSE,3072.77506016333,1.32042769802933,0.129788664558627,10.1736750471986,2.59913017605063e-24,8.32092960647065e-22
"Tnfsf15_ENSMUSG00000050395","TN","Nb","PBS",FALSE,26.6685354716715,-1.31275504697813,0.33728874546636,-3.89208079019363,9.93881351687442e-05,0.000983784500499805
"Casc1_ENSMUSG00000043541","TN","Nb","PBS",FALSE,37.0403298028801,1.30188537635797,0.272623200414325,4.77540199946081,1.79348616580582e-06,3.14491588229331e-05
"Ifit2_ENSMUSG00000045932","TN","Nb","PBS",FALSE,116.475423439067,1.30132437606502,0.182349271967196,7.13643856115379,9.57800873467919e-13,6.23962720186514e-11
"Leprel1_ENSMUSG00000038168","TN","Nb","PBS",FALSE,219.452894592908,-1.30091168006459,0.179025272692321,-7.2666370535314,3.68547277142155e-13,2.59721524552066e-11
"Rtp4_ENSMUSG00000033355","TN","Nb","PBS",FALSE,28.1266304708129,1.29773017116025,0.329628107070111,3.93695241190164,8.25229639821176e-05,0.000840608919472389
"Tesc_ENSMUSG00000029359","TN","Nb","PBS",FALSE,21.2938107519724,1.29475021864899,0.34839326901725,3.71634682352281,0.000202124085037707,0.00176620001341833
"Hcls1_ENSMUSG00000022831","TN","Nb","PBS",FALSE,387.092988198737,1.29143687765752,0.15441562599282,8.36338206936107,6.09454442684505e-17,7.84935290836768e-15
"Tspo_ENSMUSG00000041736","TN","Nb","PBS",FALSE,2525.5105715412,1.28299591005717,0.10818389872139,11.8593979808522,1.92353153079209e-32,1.13437741065923e-29
"Ly6c2_ENSMUSG00000022584","TN","Nb","PBS",FALSE,102.980812614275,1.27994266892686,0.257134791470651,4.97771095699024,6.43406408190902e-07,1.30133010898539e-05
"Slc6a13_ENSMUSG00000030108","TN","Nb","PBS",FALSE,73.0364324536591,-1.27948812996607,0.203309003994165,-6.29331758470859,3.10751641342491e-10,1.33922005432408e-08
"Coro2a_ENSMUSG00000028337","TN","Nb","PBS",FALSE,918.820725010195,1.27744158165691,0.169287273648997,7.54599890542026,4.48833817873334e-14,3.67093644472315e-12
"Hoxa1_ENSMUSG00000029844","TN","Nb","PBS",TRUE,24.3299140143581,1.27506410224683,0.286042706752733,4.45760046365751,8.2882196500149e-06,0.000121398040756101
"Sema7a_ENSMUSG00000038264","TN","Nb","PBS",FALSE,2704.02271218398,1.27501581105051,0.138778151555279,9.18743906559843,4.0230481255499e-20,8.04968825835476e-18
"Ston1_ENSMUSG00000033855","TN","Nb","PBS",FALSE,29.388290876413,1.27371609802089,0.295968984576466,4.30354585918383,1.68086035797299e-05,0.000225018402760901
"Dram1_ENSMUSG00000020057","TN","Nb","PBS",FALSE,154.111256957967,1.26450006397419,0.172800521279646,7.31768662854803,2.52282144635015e-13,1.80052320422634e-11
"Clec10a_ENSMUSG00000000318","TN","Nb","PBS",FALSE,34.7354406088743,1.26012700755917,0.319881699730674,3.93935323158575,8.17015649031291e-05,0.000834517807419838
"Loxl4_ENSMUSG00000025185","TN","Nb","PBS",FALSE,27.8548441377941,1.25837661572584,0.272437167083384,4.61896087526376,3.85666561611227e-06,6.13834349837188e-05
"Dyrk3_ENSMUSG00000016526","TN","Nb","PBS",FALSE,20.7854117012505,1.25800752710107,0.351935678715854,3.57453819883024,0.000350846590491868,0.0027940554701218
"Ccl22_ENSMUSG00000031779","TN","Nb","PBS",FALSE,29993.7431536414,1.24245742519819,0.0721994443862081,17.2086840246589,2.28566945910841e-66,6.40273157232743e-63
"Igsf6_ENSMUSG00000035004","TN","Nb","PBS",FALSE,78.7889446397526,-1.23785706011506,0.22884909862096,-5.40905368460861,6.33586371115868e-08,1.65485671057186e-06
"Pla2g16_ENSMUSG00000060675","TN","Nb","PBS",FALSE,3181.21438668524,1.2305190806203,0.102487772044611,12.0064965417014,3.2846781705749e-33,2.16498934713481e-30
"Layn_ENSMUSG00000060594","TN","Nb","PBS",TRUE,29.9037566932581,1.22839127369677,0.29800065491622,4.12210930892792,3.75418973565247e-05,0.000436819272980124
"Gpr55_ENSMUSG00000049608","TN","Nb","PBS",FALSE,51.0322004056745,1.22635149255976,0.296163011235366,4.1407989723104,3.46098183325519e-05,0.000410052532206295
"Xist_ENSMUSG00000086503","TN","Nb","PBS",FALSE,7287.8598195979,-1.22126176534761,0.378456674066783,-3.22695264486762,0.00125116164972263,0.00789817818881245
"Cd1d2_ENSMUSG00000041750","TN","Nb","PBS",FALSE,34.5761474846948,1.22112813941069,0.303045081601063,4.02952634294264,5.58893527450287e-05,0.000605648160065809
"Sim1_ENSMUSG00000019913","TN","Nb","PBS",FALSE,57.1481831431814,-1.2196751732599,0.283144360906302,-4.3076089149574,1.65028839941307e-05,0.000221986572814207
"Myh15_ENSMUSG00000092009","TN","Nb","PBS",FALSE,53.7009133408099,-1.20906015294578,0.220935472256318,-5.47245827298883,4.43835286156443e-08,1.24003181984444e-06
"Vcan_ENSMUSG00000021614","TN","Nb","PBS",FALSE,65.6950514052075,-1.2027564568139,0.307814238719246,-3.90741007244606,9.32907459014756e-05,0.000931660256529443
"Vwf_ENSMUSG00000001930","TN","Nb","PBS",FALSE,66.3685888508125,-1.2003127069071,0.231531633488522,-5.18422769632731,2.16911803816935e-07,4.97034102611198e-06
"Amica1_ENSMUSG00000048534","TN","Nb","PBS",FALSE,186.731012087688,1.19907206127701,0.148550291187987,8.07182572102543,6.92546826693592e-16,7.25232447953429e-14
"Batf2_ENSMUSG00000039699","TN","Nb","PBS",FALSE,21.3520560044474,1.19809482549933,0.370577451935889,3.23304836611215,0.00122476824949059,0.00778419071783442
"Dbn1_ENSMUSG00000034675","TN","Nb","PBS",FALSE,53.0597699670518,1.1907979308074,0.281789165838075,4.22584710546206,2.380435835663e-05,0.000297355446361248
"Skint3_ENSMUSG00000070868","TN","Nb","PBS",FALSE,41.5085032587717,-1.18404890253211,0.310563981203437,-3.81257639068096,0.000137525703921076,0.00128629007715831
"Cyp2ab1_ENSMUSG00000022818","TN","Nb","PBS",FALSE,104.713572920615,-1.1785921825978,0.186441326511865,-6.32151789867678,2.59006370135047e-10,1.1336587411575e-08
"Stard13_ENSMUSG00000016128","TN","Nb","PBS",FALSE,62.3613081124738,1.17854276570822,0.19922052906133,5.9157696812732,3.30327182259377e-09,1.17502097689407e-07
"Smagp_ENSMUSG00000053559","TN","Nb","PBS",FALSE,153.657022572982,1.17318830360766,0.265901924683908,4.41210910753013,1.02368500715057e-05,0.000145748291043484
"Mctp2_ENSMUSG00000032776","TN","Nb","PBS",FALSE,103.38724022001,1.1731226579021,0.206620002455272,5.67768194735187,1.36532270324913e-08,4.29731485671532e-07
"Calcrl_ENSMUSG00000059588","TN","Nb","PBS",FALSE,1973.51447343211,1.17291152007575,0.124927940368354,9.38870453332843,6.07427325365113e-21,1.33455356484629e-18
"Serpinb6b_ENSMUSG00000042842","TN","Nb","PBS",FALSE,19440.6188478643,1.17116478194147,0.128718963910656,9.09861877659594,9.14878703035947e-20,1.79845892412593e-17
"Rhebl1_ENSMUSG00000023755","TN","Nb","PBS",FALSE,128.306773646848,1.16872627047584,0.190093400632289,6.14816856654894,7.8382708696323e-10,3.13007895152238e-08
"Gm266_ENSMUSG00000010529","TN","Nb","PBS",FALSE,33.1009166376913,1.16820585243304,0.276478310883211,4.22530739825922,2.38614832139045e-05,0.000297737104022048
"Stxbp6_ENSMUSG00000046314","TN","Nb","PBS",FALSE,596.517784022119,1.16601313034049,0.0873122434363386,13.3545203335734,1.11473879335096e-40,1.24906481794975e-37
"Fam212a_ENSMUSG00000042106","TN","Nb","PBS",TRUE,38.8240783319911,1.16271733716897,0.264889857066233,4.38943699108208,1.13644499394394e-05,0.000159572257608294
"Apol8_ENSMUSG00000056656","TN","Nb","PBS",FALSE,34.5830529339641,1.15537006019897,0.329125615722106,3.51042278390902,0.000447394725817637,0.00340792515485155
"Il18rap_ENSMUSG00000026068","TN","Nb","PBS",FALSE,27.820549839237,-1.15042596265911,0.338478614121008,-3.39881432582273,0.000676786449247107,0.00479354751189244
"Ly6d_ENSMUSG00000034634","TN","Nb","PBS",FALSE,51.3168878538352,1.14400531764547,0.278166612517757,4.11266221812457,3.91122454779957e-05,0.00045187540084372
"Cnn3_ENSMUSG00000053931","TN","Nb","PBS",FALSE,268.335938650557,1.13779211914903,0.104645659536205,10.872807569772,1.5534555959292e-27,6.44684072310617e-25
"Mfsd2a_ENSMUSG00000028655","TN","Nb","PBS",TRUE,29.1621746433666,1.13757702118157,0.293725886240873,3.87292055099524,0.000107538891468397,0.00104598374904808
"Oasl1_ENSMUSG00000041827","TN","Nb","PBS",FALSE,154.931177988864,1.13585575382624,0.215862874485311,5.26193193959128,1.42549538320356e-07,3.44238701913705e-06
"Irf7_ENSMUSG00000025498","TN","Nb","PBS",FALSE,178.125248944534,1.13450582253922,0.185139275103434,6.12785062437664,8.90741504951921e-10,3.49130247341122e-08
"Vwa5a_ENSMUSG00000023186","TN","Nb","PBS",FALSE,7926.94372482296,1.13442655667083,0.0879556066220063,12.8977173853861,4.63627548174786e-38,3.71067619807034e-35
"Zfp831_ENSMUSG00000050600","TN","Nb","PBS",FALSE,41.5484921206728,-1.12908674824346,0.274775699712782,-4.10912154686049,3.97167008296448e-05,0.000457521895612789
"Vim_ENSMUSG00000026728","TN","Nb","PBS",FALSE,51666.7034006407,1.12782288585916,0.0906848433515885,12.4367297133276,1.65127180390245e-35,1.15640628517043e-32
"Ccl4_ENSMUSG00000018930","TN","Nb","PBS",FALSE,35.3370728300093,1.12633686094735,0.352244391068775,3.19760055661875,0.00138576086986689,0.00861200806814118
"Hspb1_ENSMUSG00000004951","TN","Nb","PBS",FALSE,37.6020021946875,1.12556376908208,0.329515406080635,3.4158153103368,0.000635913607940097,0.00455589001084961
"Gm15889_ENSMUSG00000089712","TN","Nb","PBS",TRUE,32.9612273575876,-1.12098321397426,0.273401692005175,-4.10013268664424,4.1291332607719e-05,0.000471630358684497
"Foxred2_ENSMUSG00000016552","TN","Nb","PBS",FALSE,284.289540581932,-1.12042280684022,0.146646886564429,-7.6402768111136,2.16755224236225e-14,1.88274595935418e-12
"Mtmr7_ENSMUSG00000039431","TN","Nb","PBS",FALSE,30.279882883641,1.12011130653449,0.322409139619958,3.47419216420113,0.000512393930797218,0.00381201480726887
"Shisa9_ENSMUSG00000022494","TN","Nb","PBS",FALSE,34.0742223512853,-1.11821022129232,0.276668744487522,-4.04169333750945,5.30666023072328e-05,0.000581242696825556
"Zfyve28_ENSMUSG00000037224","TN","Nb","PBS",TRUE,31.0519275667707,-1.11520002000133,0.279324087175341,-3.99249499489561,6.53817134376866e-05,0.000696389828012622
"Arhgap26_ENSMUSG00000036452","TN","Nb","PBS",FALSE,1264.41969312775,1.10461888681859,0.114428908998711,9.65332009615711,4.75894929680374e-22,1.26961968739728e-19
"Dusp14_ENSMUSG00000018648","TN","Nb","PBS",FALSE,291.339168730554,1.10151565318958,0.323674807247915,3.40315535384219,0.000666123932604328,0.00473298583692549
"Itgav_ENSMUSG00000027087","TN","Nb","PBS",FALSE,863.286190551604,1.10100370720595,0.127298377226936,8.64900033441256,5.19525101883092e-18,7.56010229428578e-16
"Hopx_ENSMUSG00000059325","TN","Nb","PBS",FALSE,29.5108847164121,1.09419472125973,0.279015175703407,3.92163156896835,8.79514026463992e-05,0.000887034623449957
"Sptbn2_ENSMUSG00000067889","TN","Nb","PBS",FALSE,37.0430597413344,-1.09340923929828,0.310015609901193,-3.52694898055864,0.000420377759115,0.00323573394998938
"Gadd45g_ENSMUSG00000021453","TN","Nb","PBS",FALSE,173.070946744243,1.08979658271938,0.210503160307952,5.17710318992401,2.25357585295452e-07,5.11160271910029e-06
"Tex15_ENSMUSG00000009628","TN","Nb","PBS",FALSE,97.5988163714392,1.0860607719661,0.190796479197272,5.69224744888074,1.25377969535017e-08,3.9910799677269e-07
